neuron,target,acc,beta0,beta1
277,water,0.5586206896551724,0.27664441450515953,-0.03919506548263879
277,lick_or_not,0.5862068965517241,0.3444262656855095,-0.044714101476782085
278,context,0.2482758620689655,0.380132454384693,-0.019645752932321847
278,water,0.6,0.6628462822923374,-0.03395267367611456
278,lick_or_not,0.6137931034482759,0.7113632864214509,-0.03495499899403163
279,context,0.1793103448275862,0.032197392378760764,-0.003599496396436086
279,water,0.5103448275862069,-0.04171514671814818,0.0030189903949074206
279,lick_or_not,0.48275862068965514,-0.008757114350363807,0.0024383502456410498
280,context,0.22758620689655168,0.618970801816236,-0.12209207423869987
280,water,0.6068965517241379,1.1266974481547147,-0.21698538059362607
280,lick_or_not,0.6206896551724138,1.2082017003460799,-0.22732280429566565
281,context,0.24827586206896549,-0.13867157538056485,0.012770811509583894
281,water,0.46206896551724136,0.01455905913522049,-0.0025086437092713917
281,lick_or_not,0.47586206896551725,0.06174375531576136,-0.0042427491127359504
282,context,0.2137931034482759,0.1861231194434685,-0.02214162070737692
282,water,0.47586206896551725,0.33972387988765274,-0.041516732290776084
282,lick_or_not,0.5241379310344827,0.401670292013577,-0.04564203865616022
283,context,0.31724137931034485,0.07068643828861411,-0.0008512976644509887
283,water,0.5517241379310345,-0.7339142466394231,0.05378894045504821
283,lick_or_not,0.5931034482758621,-0.7112131153865112,0.054317523895913926
284,context,0.20689655172413796,0.07188666094955283,-0.008763608355653109
284,water,0.4413793103448276,0.023119442693152276,-0.0044555799774255245
284,lick_or_not,0.46896551724137925,0.054532682604000675,-0.004917403550782149
285,context,0.24827586206896549,0.18964390131619466,-0.02336880441022364
285,water,0.5724137931034482,0.43441968041822243,-0.05562263150767339
285,lick_or_not,0.5724137931034482,0.45288975338514414,-0.054267722834361785
286,context,0.16551724137931037,0.14925865305657993,-0.04199727788127422
286,water,0.5103448275862068,0.027521170356936624,-0.010247132468324191
286,lick_or_not,0.46896551724137936,0.055456622876042055,-0.010329464738730379
287,context,0.23448275862068968,0.23377088599588847,-0.023636703016846766
287,water,0.5379310344827587,0.40869098229559886,-0.04159024366563855
287,lick_or_not,0.5310344827586206,0.3601503131428081,-0.03378356626285787
288,context,0.22758620689655173,-0.11449370310657732,0.018386379048807223
288,water,0.5793103448275863,-0.2248146079078187,0.030728014908987425
288,lick_or_not,0.6068965517241379,-0.19983005490590583,0.03114392551426955
289,context,0.2827586206896552,-0.18380675628107385,0.01633806153887893
289,water,0.6482758620689655,-0.9865409329956272,0.0714909354245384
289,lick_or_not,0.6620689655172413,-0.9789504222835914,0.07319678752489293
290,context,0.31034482758620685,-2.8771094005946662,0.1448872404234299
290,water,0.7034482758620688,-4.209703159060052,0.21927969099332872
290,lick_or_not,0.6827586206896552,-4.034795050390966,0.21203301571275815
291,context,0.33103448275862063,-0.39844402814767593,0.05514473863511608
291,water,0.5655172413793104,-0.2861803862211401,0.03899826951820489
291,lick_or_not,0.5655172413793104,-0.2504151481427919,0.0378627443999598
292,context,0.24137931034482757,-0.1727957650340275,0.049550469859967805
292,water,0.4896551724137931,-0.1818469252215682,0.04198288632749812
292,lick_or_not,0.503448275862069,-0.1452205596468311,0.039716194567918875
293,context,0.24137931034482757,0.40039652277561394,-0.11714599675084532
293,water,0.4896551724137931,0.07190229954576693,-0.01965764217988306
293,lick_or_not,0.5034482758620691,0.09225574630513039,-0.017948619620407575
294,context,0.16551724137931034,-0.10306949949931732,0.012072651285550727
294,water,0.5724137931034482,-0.0892540198230293,0.009825490428273274
294,lick_or_not,0.5517241379310345,-0.04690554985661866,0.007900090109167002
295,context,0.3103448275862069,-0.7067036434686904,0.05732023648980203
295,water,0.6275862068965518,-0.661523926310568,0.058051957013282786
295,lick_or_not,0.6275862068965516,-0.6188559250924234,0.056792285551898386
296,context,0.303448275862069,0.8192584269885033,-0.09750717656378531
296,water,0.5586206896551723,0.2046665505841061,-0.018295573994208957
296,lick_or_not,0.5379310344827586,0.23971534301305308,-0.018901815409186725
297,context,0.24137931034482757,0.6301586034174579,-0.03687801621234898
297,water,0.5655172413793104,0.6194621915571117,-0.03418841138052568
297,lick_or_not,0.5517241379310345,0.606575981929464,-0.03192996801265831
298,context,0.30344827586206896,-0.756663259605211,0.0765408594500779
298,water,0.5310344827586206,-0.44867404285303636,0.04932651949043558
298,lick_or_not,0.5103448275862068,-0.41477668357539843,0.048700727371094585
299,context,0.3448275862068965,-0.10692412030536386,0.02532962498283961
299,water,0.503448275862069,0.31849155910924326,-0.054984921909842284
299,lick_or_not,0.5379310344827586,0.3414207984292661,-0.05407996548227678
300,context,0.2689655172413793,0.17927555699015968,-0.01634925903064482
300,water,0.5793103448275861,0.2088590138720207,-0.018639278244965658
300,lick_or_not,0.5793103448275863,0.2444238767641421,-0.019295930073531944
301,context,0.23448275862068968,-0.23427393106584513,0.026177486591956924
301,water,0.5241379310344827,-0.2149967245578933,0.01950989421211515
301,lick_or_not,0.5172413793103449,-0.17002845533756253,0.01782318146698051
302,context,0.2,0.2114927171518688,-0.03960475629284884
302,water,0.5517241379310345,-0.4604847263774367,0.08759267383927065
302,lick_or_not,0.5310344827586206,-0.3769451794523903,0.07647134926058688
303,context,0.32413793103448274,-0.43173493258204326,0.03500258970092407
303,water,0.6275862068965518,-0.6262248233739675,0.05125875224267545
303,lick_or_not,0.6344827586206897,-0.5481751239770332,0.04705495567670581
304,context,0.25517241379310346,0.3494650390416075,-0.06410024843050224
304,water,0.4275862068965517,-0.08217683612327693,0.011040143780679482
304,lick_or_not,0.4275862068965518,-0.04583975801206513,0.009628402002586831
305,context,0.18620689655172415,0.09424120825990052,-0.004871231338820691
305,water,0.5448275862068965,0.29190788472579465,-0.0157116863567471
305,lick_or_not,0.4896551724137931,0.16242307721380617,-0.007599808536376549
306,context,0.31724137931034485,1.2436369866074262,-0.2018429208892091
306,water,0.6413793103448275,1.1245247790816328,-0.15101426759513398
306,lick_or_not,0.6482758620689655,1.2078296069786874,-0.15877721659709312
307,context,0.18620689655172415,0.08024841763332942,-0.00978090211057007
307,water,0.4413793103448276,0.026051488642387443,-0.004624143151785973
307,lick_or_not,0.44827586206896547,0.06651516311604681,-0.006117884842713572
308,context,0.2206896551724138,0.11491626579578679,-0.012455219249513195
308,water,0.4896551724137931,0.20910629913092824,-0.02453392656182958
308,lick_or_not,0.5310344827586206,0.27094470504905127,-0.028397223600061944
309,context,0.3586206896551724,-1.2050445654480586,0.069857912250911
309,water,0.5862068965517241,-0.8202119926294591,0.05407019311826295
309,lick_or_not,0.5931034482758621,-0.842691434520904,0.05785381657510481
310,context,0.2827586206896552,0.0004351940936719117,0.0008742944975122594
310,water,0.5862068965517241,-0.48694291797843536,0.018512094242739936
310,lick_or_not,0.593103448275862,-0.4369532541283264,0.01765205792246827
311,context,0.2137931034482759,0.02290628690390903,-0.002287914445127784
311,water,0.5655172413793104,0.3101900759679112,-0.03323660629596666
311,lick_or_not,0.5172413793103449,0.308330383015596,-0.030179655155656737
312,context,0.2482758620689655,0.3470037192222254,-0.03325159998498868
312,water,0.46896551724137936,-0.10761848204933518,0.008325850847654128
312,lick_or_not,0.4413793103448276,-0.16643553049089535,0.01602528268015351
313,context,0.3310344827586207,-1.67528568946069,0.0859677248716484
313,water,0.7379310344827588,-3.5739429646100485,0.17921573127537965
313,lick_or_not,0.7310344827586206,-3.2759686401359036,0.16624874653636518
314,context,0.22758620689655173,0.4418103652192027,-0.0644521800485656
314,water,0.503448275862069,0.13368793860227463,-0.016522243357346485
314,lick_or_not,0.5103448275862069,0.17460254238075246,-0.01803869854237619
315,context,0.26206896551724135,-0.5059346426553225,0.07998745628939498
315,water,0.5517241379310345,-0.5388586275449054,0.09137535674622511
315,lick_or_not,0.5379310344827586,-0.4865613017437451,0.08688695862561564
316,context,0.24137931034482757,0.01412080463027808,0.002261544392572717
316,water,0.5862068965517242,-0.6010612246059555,0.0772462846548853
316,lick_or_not,0.5724137931034482,-0.5230278311748079,0.0705967995298038
317,context,0.21379310344827585,0.0498753667965254,-0.01014599371329911
317,water,0.46896551724137936,0.09769434014242129,-0.02006648349137844
317,lick_or_not,0.48275862068965525,0.14348764794199112,-0.02334843012572307
318,context,0.24137931034482757,0.21951898510130816,-0.03742594688088269
318,water,0.5310344827586206,0.36018075608487043,-0.05985830491982218
318,lick_or_not,0.5241379310344827,0.4235976920659747,-0.06588653458696404
319,context,0.2896551724137931,-0.06224247987000931,0.019221347194485615
319,water,0.4206896551724138,0.05396672932647463,-0.013699919636898254
319,lick_or_not,0.4,0.07421438393496327,-0.012205203565400159
320,context,0.26206896551724135,0.19814435932678098,-0.017295853369619054
320,water,0.5517241379310345,0.3595940278781985,-0.03155805039645665
320,lick_or_not,0.5655172413793104,0.4070749796466388,-0.03327006279887023
321,context,0.2827586206896552,0.4839450883920437,-0.0497338714252554
321,water,0.5172413793103449,0.3272816128526614,-0.02995231112813224
321,lick_or_not,0.5379310344827586,0.37294413163817486,-0.03151811883490489
322,context,0.19310344827586207,-0.07973346607333372,0.012902693254010915
322,water,0.5310344827586206,-0.05890946238096481,0.00710009493971664
322,lick_or_not,0.496551724137931,-0.025226298063512665,0.006139450338359146
323,context,0.1793103448275862,0.014503453171837368,-0.0014018206907507977
323,water,0.5103448275862069,-0.15548424660400081,0.012110028026020262
323,lick_or_not,0.5310344827586206,-0.10711724830460237,0.01032880223985477
324,context,0.19310344827586207,0.06848612234016402,-0.009706458472543228
324,water,0.5172413793103449,0.15417078127448897,-0.021810838829115966
324,lick_or_not,0.5103448275862068,0.20267355557627054,-0.02454097186483021
325,context,0.26896551724137935,0.3943158215181291,-0.06900811555330064
325,water,0.606896551724138,0.4941099017710959,-0.0834956187826028
325,lick_or_not,0.5724137931034482,0.41245904450924453,-0.06526683962261576
326,context,0.22758620689655173,-0.15027088082635828,0.011565344256722449
326,water,0.5241379310344827,-0.08045181539806369,0.005545729214174432
326,lick_or_not,0.5241379310344827,-0.05411125965098592,0.0056533758556429285
327,context,0.2689655172413793,0.08046662441743568,-0.005150906216170905
327,water,0.5448275862068964,-0.5374396023833222,0.0662394005201257
327,lick_or_not,0.5448275862068966,-0.4787044235478997,0.06232963744607782
328,context,0.18620689655172412,0.16349772395115492,-0.03316144388642761
328,water,0.5103448275862068,0.2390700629545843,-0.04860107065416419
328,lick_or_not,0.5172413793103449,0.27884632942773385,-0.05091521538240071
329,context,0.3310344827586207,-0.46286590461980176,0.22931638146170513
329,water,0.6,0.46939910973010684,-0.1630555757450757
329,lick_or_not,0.6068965517241379,0.5030466862101489,-0.16475506815309557
330,context,0.18620689655172412,-0.09392539380150516,0.008099975691574777
330,water,0.5103448275862068,0.04648237387895781,-0.0052747701983307405
330,lick_or_not,0.46896551724137936,0.06950699701507049,-0.004870573169693147
331,context,0.303448275862069,-0.7002505893495687,0.051882767502205794
331,water,0.5448275862068964,-0.459822470417561,0.03603451539304231
331,lick_or_not,0.5379310344827586,-0.492400607225894,0.04105797719825679
332,context,0.15862068965517243,0.05854905752001446,-0.007405187092362184
332,water,0.46206896551724136,0.02366268972498633,-0.004174105750895343
332,lick_or_not,0.49655172413793114,0.07684604548881635,-0.007027198487368488
333,context,0.2,-0.20564814780735943,0.029828225140821098
333,water,0.4275862068965518,-0.04166422738969109,0.004108359308973505
333,lick_or_not,0.4413793103448276,-0.000683477883850021,0.002133962015502884
334,context,0.30344827586206896,1.0392567042351992,-0.4721235272847203
334,water,0.7586206896551724,1.7352625829081338,-0.7590842590611381
334,lick_or_not,0.7586206896551724,1.6977780570863195,-0.7260725847949581
335,context,0.3448275862068965,0.49124789480659636,-0.046038232897650244
335,water,0.7103448275862068,1.0987484707245254,-0.1281760579552798
335,lick_or_not,0.689655172413793,0.802313280244991,-0.08527122861015737
336,context,0.19310344827586207,0.032139931584618614,-0.005025884097189104
336,water,0.45517241379310347,0.22587772627058791,-0.04756824113225849
336,lick_or_not,0.46896551724137925,0.2718663956447803,-0.05133112683260648
337,context,0.2206896551724138,0.27367112505922725,-0.04565229551386392
337,water,0.46896551724137936,0.2052239143138652,-0.033330173920842
337,lick_or_not,0.5448275862068965,0.2591896831457367,-0.03742283380399679
338,context,0.16551724137931034,0.06429645461697445,-0.006811500325302875
338,water,0.5655172413793104,-0.30607861851083557,0.0338757295615432
338,lick_or_not,0.45517241379310347,-0.24594127495121265,0.030006692853934463
339,context,0.2689655172413793,0.09613611772647229,-0.025139953978254623
339,water,0.593103448275862,0.38267359527445244,-0.11090102295854382
339,lick_or_not,0.6068965517241379,0.44337691319675737,-0.12041896274461256
340,context,0.22758620689655173,-0.2660058636892631,0.046395220343611404
340,water,0.48965517241379314,-0.08479846519852297,0.012789677587794904
340,lick_or_not,0.48275862068965514,-0.05196761048295606,0.011847590374920444
341,context,0.29655172413793107,-0.296220029744486,0.0680725591904033
341,water,0.46206896551724136,0.2738525623807839,-0.060435466501909445
341,lick_or_not,0.47586206896551725,0.31202051052366925,-0.06263903336471202
342,context,0.3448275862068966,0.8408642720938144,-0.27677903203242227
342,water,0.6413793103448275,1.0782893265288698,-0.3243968941240413
342,lick_or_not,0.6275862068965518,1.038758312854249,-0.30150830055712696
343,context,0.27586206896551724,-0.12741075084754974,0.021531250052988695
343,water,0.5310344827586206,0.25721232681009154,-0.03230841725233054
343,lick_or_not,0.5103448275862069,0.3140268222685589,-0.035776687957104154
344,context,0.23448275862068968,-0.20735778343615935,0.03603926010040554
344,water,0.5103448275862069,-0.2942825562091771,0.04432772136753695
344,lick_or_not,0.503448275862069,-0.24576166678304479,0.0408394833645781
345,context,0.20689655172413796,-0.165458461394233,0.004856258127292986
345,water,0.45517241379310347,-0.05562972785463749,0.0012335347642796427
345,lick_or_not,0.47586206896551725,0.007063496202796754,0.0001984984830536911
346,context,0.17241379310344826,-0.18659998002129063,0.012587789791190023
346,water,0.49655172413793097,-0.060774576726636206,0.003429352593101182
346,lick_or_not,0.48965517241379314,-0.041349659543205505,0.00402700849447899
347,context,0.20689655172413796,0.09886536217102997,-0.013427800731807722
347,water,0.5310344827586208,0.1286875525926036,-0.017835877381177204
347,lick_or_not,0.5310344827586208,0.19005017776356364,-0.02207982382279228
348,context,0.29655172413793107,-0.28065132964852985,0.013143497165470829
348,water,0.44827586206896547,0.07434643138346364,-0.004177050043989459
348,lick_or_not,0.46896551724137936,0.13667605225307228,-0.005824744596483529
349,context,0.21379310344827585,-0.37810382959027455,0.04504997366335833
349,water,0.47586206896551725,-0.12737989610759823,0.014045729908534546
349,lick_or_not,0.4482758620689656,-0.07384645673833569,0.010830031842664744
350,context,0.26206896551724135,0.35993128146868597,-0.044957907877280955
350,water,0.5586206896551724,0.172530330442437,-0.020024886923537672
350,lick_or_not,0.5655172413793104,0.21280338268971083,-0.021388541492233137
351,context,0.2896551724137931,-0.42213598016641113,0.022196361065113773
351,water,0.6206896551724138,-0.4324685445290874,0.025042602296957015
351,lick_or_not,0.6275862068965518,-0.4109965556186966,0.02551323465850078
352,context,0.27586206896551724,-0.4099061879931588,0.031074611019887594
352,water,0.6689655172413792,-0.9902538230027442,0.06696790313682414
352,lick_or_not,0.6482758620689655,-0.9500422257876077,0.06634961170000933
353,context,0.33103448275862074,0.07851245694022234,0.00026138828809220774
353,water,0.593103448275862,-0.6025404217382626,0.04477012773340072
353,lick_or_not,0.5793103448275863,-0.5686473836137658,0.04444031250545187
354,context,0.27586206896551724,-0.0840038420463545,0.019904721153338318
354,water,0.593103448275862,-0.646950200959895,0.07999492806649867
354,lick_or_not,0.6137931034482758,-0.6134041383903025,0.07946420354516762
355,context,0.22758620689655173,0.18606012608398897,-0.056176955730387244
355,water,0.49655172413793097,-0.09440960565258405,0.020639809379916194
355,lick_or_not,0.47586206896551725,-0.06084445789243422,0.019102932569514057
356,context,0.18620689655172415,-0.11578645309709514,0.010585934794991677
356,water,0.4896551724137931,-0.05858167101179643,0.004474140573913141
356,lick_or_not,0.45517241379310347,-0.004137487333789021,0.0017912310600537032
357,context,0.2206896551724138,0.055743178572606494,-0.006420939245159587
357,water,0.5034482758620691,0.03157037421239166,-0.00526442568374408
357,lick_or_not,0.46896551724137936,0.0691104949166836,-0.006420316462791927
358,context,0.21379310344827585,-0.2236243545979239,0.02825144101637409
358,water,0.38620689655172413,0.00907413733173671,-0.0023630541213689716
358,lick_or_not,0.4,0.0404763972165948,-0.002757839809888443
359,context,0.26206896551724135,0.005261562463036455,5.880663310075146e-05
359,water,0.496551724137931,0.09858483363688032,-0.0029709527956786035
359,lick_or_not,0.48275862068965514,0.06534517377349877,-0.0013621992781110372
360,context,0.24137931034482757,-0.33204606421267635,0.0418189288116327
360,water,0.5310344827586206,-0.2871985347937394,0.03730679530949217
360,lick_or_not,0.5379310344827586,-0.24429755948456414,0.035160349452668285
361,context,0.31724137931034485,0.23343808391719947,-0.022200795471094496
361,water,0.5793103448275861,-0.2681139341239563,0.021781421052641598
361,lick_or_not,0.5517241379310345,-0.23468944928830207,0.021297672809617123
362,context,0.2896551724137931,0.43858276872856633,-0.023130623824955676
362,water,0.5586206896551724,0.0726631393705882,-0.004316785382252792
362,lick_or_not,0.5310344827586208,0.11550627620032418,-0.005077234529215232
363,context,0.2137931034482759,0.4611408279770044,-0.07247005765457049
363,water,0.5241379310344827,0.4139131473548642,-0.059710741744388375
363,lick_or_not,0.5310344827586206,0.2994668330540501,-0.03953682826463226
364,context,0.3310344827586207,0.21441454351051603,-0.0036716216151986064
364,water,0.6482758620689655,-1.1957530624522732,0.08059405271856757
364,lick_or_not,0.6551724137931034,-1.1328267081162844,0.07825180038851832
365,context,0.26206896551724135,0.20512573733377693,-0.02924060272379327
365,water,0.5655172413793104,-0.48230135836836696,0.07522642374895862
365,lick_or_not,0.5586206896551724,-0.4420509882412769,0.07321576039397153
366,context,0.2689655172413793,0.4941276587828365,-0.05769029063912248
366,water,0.6,-0.6356419630474665,0.07289784072032038
366,lick_or_not,0.6000000000000001,-0.5801592483556345,0.06962760894549304
367,context,0.32413793103448274,1.3010282175927275,-0.05748617520980043
367,water,0.6344827586206897,1.103016080407244,-0.043317718883162194
367,lick_or_not,0.6344827586206896,1.1311945118919648,-0.043248826961787834
368,context,0.21379310344827585,-0.15204049044861773,0.018533788276994766
368,water,0.4413793103448276,-0.06507182108918023,0.006863823100011528
368,lick_or_not,0.4620689655172413,-0.024133680168021778,0.005075518868524125
369,context,0.24137931034482757,0.13153424584587392,-0.017203282480902835
369,water,0.5724137931034482,0.3085822453356412,-0.04181503965547481
369,lick_or_not,0.5586206896551724,0.33402518750465965,-0.041406003197247604
370,context,0.26206896551724135,-0.14954595913629412,0.013744518010626674
370,water,0.45517241379310336,0.02697229278676489,-0.003045123870162259
370,lick_or_not,0.46206896551724147,0.03244609282708629,-0.0013928433034035173
371,context,0.30344827586206896,-0.32240104109876255,0.057925581217631396
371,water,0.5448275862068965,-0.2607772940209602,0.04925974593640809
371,lick_or_not,0.5862068965517241,-0.221390296018558,0.04690592791858745
372,context,0.22758620689655168,0.37630540943125995,-0.030374324211974172
372,water,0.4413793103448276,0.11858385006001093,-0.01012386503831614
372,lick_or_not,0.45517241379310347,0.15919993427228496,-0.011116584426965325
373,context,0.29655172413793107,-0.5654371116721951,0.060735698007253085
373,water,0.5310344827586206,-0.2737468844464927,0.029704182965415604
373,lick_or_not,0.4896551724137931,-0.22087412997432898,0.02681861129120461
374,context,0.24137931034482757,0.002706942106350456,0.001328566693066759
374,water,0.5172413793103448,-0.16489997653262384,0.01810539650320485
374,lick_or_not,0.5103448275862069,-0.12533261130714288,0.01667315010674836
375,context,0.2827586206896552,-0.36152652509525784,0.02834721155622372
375,water,0.5586206896551724,-0.31808878963401305,0.02574247299652984
375,lick_or_not,0.5517241379310345,-0.28065883346348364,0.024931776034081574
376,context,0.21379310344827585,0.16263260369898475,-0.01283671416054612
376,water,0.4896551724137931,0.1404138541320967,-0.011515909753369195
376,lick_or_not,0.46206896551724147,0.1654016062608681,-0.011315679441473329
377,context,0.2206896551724138,-0.0660337956702408,0.013705297738350376
377,water,0.5586206896551724,0.1013978332721222,-0.02072902529506214
377,lick_or_not,0.5448275862068965,0.13995680562993065,-0.0227041932827667
378,context,0.3241379310344828,-0.6760956733457523,0.0668218608327046
378,water,0.5724137931034482,-0.5790379437461454,0.06194290540531638
378,lick_or_not,0.5586206896551724,-0.5472228000456463,0.06165924798975943
379,context,0.2827586206896552,-0.48243927575897205,0.041357009448547435
379,water,0.5793103448275863,-0.5736591399782072,0.05482491969488214
379,lick_or_not,0.5724137931034482,-0.5427230930265603,0.05467654055273248
380,context,0.2206896551724138,0.18994221662712102,-0.038719661412407826
380,water,0.5586206896551724,0.45846758026018924,-0.09870616650506292
380,lick_or_not,0.5724137931034483,0.4889356223001474,-0.09904458421032479
381,context,0.1931034482758621,-0.23947833689929476,0.02853628660503884
381,water,0.44827586206896547,0.027526953671096772,-0.005046623271125715
381,lick_or_not,0.46896551724137936,0.08315246367239477,-0.008471293660706734
382,context,0.18620689655172412,-0.011120405746879737,0.0012122986057190805
382,water,0.4413793103448276,-0.0019084758873691777,-0.003149028378460608
382,lick_or_not,0.46206896551724136,0.02636670467059284,-0.0033304081558580435
383,context,0.1793103448275862,0.06990535628769266,-0.010428833842843436
383,water,0.5103448275862068,0.33436136343992456,-0.06110670520133156
383,lick_or_not,0.5172413793103449,0.36501204312544794,-0.061559817490483414
384,context,0.27586206896551724,-0.22484670596411688,0.03682229213705923
384,water,0.393103448275862,-0.038464406858173754,0.0032802279495719785
384,lick_or_not,0.4,0.003957430580016176,0.0013076126603417978
385,context,0.2206896551724138,0.23683357022240245,-0.03429941325871542
385,water,0.4896551724137931,-0.16144377522183012,0.01934185207462152
385,lick_or_not,0.47586206896551725,-0.1254630227790149,0.018234474369195126
386,context,0.23448275862068968,-0.09642722196505064,0.011132369177908627
386,water,0.5586206896551724,-0.16234272894066099,0.014135185751396299
386,lick_or_not,0.5034482758620691,-0.12491738941832059,0.013179699345699665
387,context,0.25517241379310346,-0.09515768540016582,0.01279417588313265
387,water,0.5517241379310345,-0.2256308442417128,0.027121669941798543
387,lick_or_not,0.5172413793103448,-0.19166559816264184,0.026326206983309876
388,context,0.23448275862068968,0.49777197536774126,-0.07830567678117546
388,water,0.4206896551724138,-0.09157193752561983,0.00954623848879396
388,lick_or_not,0.38620689655172413,-0.06030779184071379,0.009095039802690478
389,context,0.3103448275862069,0.32288402280891304,-0.02937330930503559
389,water,0.5724137931034484,0.3940774185729494,-0.03556902310204991
389,lick_or_not,0.5931034482758621,0.4460733526398048,-0.03768840306915587
390,context,0.2206896551724138,-0.2262745502817014,0.03162019522380746
390,water,0.46206896551724136,-0.03933777853902026,0.0035288554826796758
390,lick_or_not,0.49655172413793097,0.00010271604902995745,0.0019617889676222934
391,context,0.17931034482758623,0.16026136606472655,-0.033408869232377916
391,water,0.496551724137931,0.10575753754144944,-0.02340617364630857
391,lick_or_not,0.5172413793103449,0.165034563612614,-0.029630008107068975
392,context,0.3172413793103448,0.6845128839533949,-0.14417654879603223
392,water,0.5931034482758621,0.6680884727439947,-0.11988849554081747
392,lick_or_not,0.5862068965517242,0.710795847844931,-0.12231074426956427
393,context,0.25517241379310346,-0.41262295196911253,0.0553615866024132
393,water,0.46206896551724147,-0.09804816273113016,0.0104519104989858
393,lick_or_not,0.4275862068965518,-0.06209181756100958,0.009400348170080291
394,context,0.26896551724137935,0.030143741839316198,-0.0027014221373692273
394,water,0.5379310344827586,-0.27685348596452874,0.02819556276273944
394,lick_or_not,0.5724137931034483,-0.25277382930569275,0.028615239004264277
395,context,0.22758620689655173,-0.0961021612257531,0.02057408708211118
395,water,0.5999999999999999,0.10423608669844259,-0.020316874212916496
395,lick_or_not,0.5241379310344827,0.1308806472477175,-0.020130456642207493
396,context,0.24137931034482757,-0.39171453676554874,0.058565510405031426
396,water,0.6275862068965516,-0.5264264628083886,0.08221403435695653
396,lick_or_not,0.5862068965517242,-0.46079302630053853,0.0760534002726447
397,context,0.2206896551724138,0.026084430407588826,-0.0016653262837304998
397,water,0.496551724137931,0.11152123992285909,-0.012009662442485095
397,lick_or_not,0.496551724137931,0.08518559263709054,-0.006748589553040414
398,context,0.23448275862068962,-0.4469857960073633,0.02780847028588565
398,water,0.5586206896551724,-0.4407320481255715,0.030125761231805135
398,lick_or_not,0.5586206896551724,-0.45799786964585887,0.03356922734980156
399,context,0.33103448275862074,-0.8881563988055245,0.04298587232365417
399,water,0.6758620689655171,-1.1448396907071348,0.06342557208722979
399,lick_or_not,0.6620689655172415,-1.0993987743920792,0.06268408025058439
400,context,0.22758620689655168,0.053904695624634055,-0.004616551144897468
400,water,0.46206896551724136,0.14534370265467986,-0.013583107143108513
400,lick_or_not,0.4344827586206897,0.07192763943087713,-0.004927339636101083
401,context,0.2689655172413793,0.3302543099568853,-0.053122967766747534
401,water,0.5586206896551724,0.42447787942131837,-0.06712755680670077
401,lick_or_not,0.5241379310344827,0.4226661059680002,-0.062397085915105704
402,context,0.26206896551724135,-0.14661616543199543,0.016733326475425025
402,water,0.5655172413793104,-0.37662952684682544,0.03909756951017305
402,lick_or_not,0.5310344827586206,-0.3182093506489299,0.03572448214590159
403,context,0.26896551724137935,-0.3300399160717138,0.02609408901152479
403,water,0.5999999999999999,-0.36241313256638785,0.029916150596005588
403,lick_or_not,0.5793103448275863,-0.31575704648239983,0.028293935909331772
404,context,0.18620689655172415,0.1386338200667024,-0.01820486349851942
404,water,0.46206896551724147,0.10319637790542759,-0.013778286431207145
404,lick_or_not,0.49655172413793097,0.11852985321548236,-0.012305886424536129
405,context,0.24137931034482757,0.3796414790918966,-0.0761537790419797
405,water,0.5655172413793104,0.20153246042718337,-0.039673707146904304
405,lick_or_not,0.5310344827586206,0.11126767379819617,-0.017811310130203435
406,context,0.3586206896551724,1.2121991937521075,-0.1038956250719184
406,water,0.6482758620689656,0.5043368368157144,-0.023193540563268004
406,lick_or_not,0.6344827586206896,0.47433687677986053,-0.020237271797461435
407,context,0.2206896551724138,-0.1440610451432211,0.01752936423302728
407,water,0.4482758620689656,0.18222636335365663,-0.022727468375559768
407,lick_or_not,0.45517241379310347,0.24405224646540613,-0.02671218550130616
408,context,0.31724137931034485,0.9555173052843835,-0.1473311396010973
408,water,0.4137931034482758,-0.08430810124974518,0.007637349552518593
408,lick_or_not,0.4068965517241379,-0.0408179225696194,0.005914928498190898
409,context,0.23448275862068968,0.48394580155941286,-0.06651202246873601
409,water,0.393103448275862,-0.03814627467884888,0.0030650094269009413
409,lick_or_not,0.4275862068965518,-0.013196737899406424,0.0033973020944262906
410,context,0.2827586206896552,-0.5997180132326646,0.10573554244963888
410,water,0.6275862068965516,-1.3912469445802311,0.23517246712724507
410,lick_or_not,0.6206896551724138,-1.3236449477903915,0.22870307547830565
411,context,0.27586206896551724,-0.18936105536640957,0.04282696192502891
411,water,0.46896551724137936,0.080640908726843,-0.017272496633464616
411,lick_or_not,0.45517241379310347,0.11290940055877466,-0.01812378537842475
412,context,0.2551724137931034,-0.01895708868231924,0.004497696286246983
412,water,0.5172413793103449,0.271723587922004,-0.030277920595013996
412,lick_or_not,0.5310344827586206,0.3191578996984006,-0.032410066199271684
413,context,0.2896551724137931,-0.19631545837746672,0.038298574500479805
413,water,0.5655172413793104,0.1458222846013367,-0.02486221421485955
413,lick_or_not,0.5724137931034482,0.18304047971866028,-0.02638817387195818
414,context,0.2482758620689655,0.35297446124816906,-0.06288887381400289
414,water,0.5241379310344827,-0.22601228435210188,0.03252716028187132
414,lick_or_not,0.5103448275862069,-0.17904408689336304,0.029514346837187448
415,context,0.2689655172413793,0.6287398135094809,-0.10622833783813009
415,water,0.5724137931034482,0.6100217168607047,-0.09387084376551856
415,lick_or_not,0.5724137931034482,0.6263836265312511,-0.09187792310088785
416,context,0.27586206896551724,0.6630507762204507,-0.15308796046246234
