neuron,target,train_acc,test_acc,train_auc,test_auc,train_f1,test_f1
352,context,0.36724137931034484,0.27586206896551724,0.62855959941682,0.61450370491446,0.3320873430356598,0.22825642976171429
352,water,0.6603448275862069,0.6689655172413792,0.6842222977181359,0.6967765567765568,0.6515566066820531,0.658270243690122
352,lick_or_not,0.6551724137931034,0.6482758620689655,0.6846452423608246,0.6948717948717948,0.6481053459063583,0.6404304729132315
353,context,0.38620689655172413,0.33103448275862074,0.6148344193725276,0.585762987012987,0.321856884498474,0.2674479377582826
353,water,0.6,0.593103448275862,0.6438505747126436,0.6326282051282052,0.5896840107937334,0.5804165072808252
353,lick_or_not,0.5896551724137931,0.5793103448275863,0.6463495343287782,0.6326282051282052,0.580417901133975,0.5694979507174216
354,context,0.3413793103448276,0.27586206896551724,0.5936007895009618,0.5835619285367569,0.3010787218314702,0.24965863976005967
354,water,0.6086206896551725,0.593103448275862,0.6146586405073325,0.6075824175824176,0.5925917849972613,0.5681376569862917
354,lick_or_not,0.603448275862069,0.6137931034482758,0.6158998409989382,0.6075824175824176,0.5926441236999132,0.6005741656800833
355,context,0.3017241379310345,0.22758620689655173,0.5627813573603279,0.5499832874346604,0.24100505784523163,0.17849084468706544
355,water,0.5017241379310344,0.49655172413793097,0.4593848026725554,0.45792124542124546,0.45187933580770434,0.44066034221442063
355,lick_or_not,0.4844827586206897,0.47586206896551725,0.4562900176538204,0.45411172161172164,0.43878962951938993,0.42222860192792916
356,context,0.26896551724137935,0.18620689655172415,0.5226081883537435,0.4256360969947927,0.21064361444198215,0.1373475827590875
356,water,0.5086206896551724,0.4896551724137931,0.4868519619500594,0.44846153846153847,0.464916173471302,0.43764943745331186
356,lick_or_not,0.4896551724137931,0.45517241379310347,0.5016677963273124,0.4591575091575092,0.4477045679596845,0.4117327734680349
357,context,0.29137931034482756,0.2206896551724138,0.570266565376397,0.5626901269973352,0.20890080555206011,0.15182859155109338
357,water,0.5120689655172412,0.5034482758620691,0.516236056848423,0.4711904761904761,0.46534684035158325,0.4654757469749974
357,lick_or_not,0.5034482758620689,0.46896551724137936,0.512131406227736,0.5288095238095238,0.4203939756680092,0.36949887557541045
358,context,0.27586206896551724,0.21379310344827585,0.5512129028031739,0.5332912815635927,0.2082570976378614,0.15380229047016708
358,water,0.5362068965517242,0.38620689655172413,0.5293753184983864,0.3394139194139194,0.5128897539783707,0.3626190580201075
358,lick_or_not,0.5258620689655172,0.4,0.5284219259529545,0.34036630036630033,0.4753050373705906,0.3360218325990987
359,context,0.3068965517241379,0.26206896551724135,0.5598218014582628,0.5460188589061586,0.2480390897155372,0.20061351218039128
359,water,0.503448275862069,0.496551724137931,0.5234375176943548,0.4635073260073261,0.5005752001597472,0.485704121825416
359,lick_or_not,0.5189655172413793,0.48275862068965514,0.5200991555654084,0.4320787545787546,0.45048567059971195,0.41161737188861103
360,context,0.32241379310344825,0.24137931034482757,0.5378932138989576,0.5171593270065811,0.2698961664712687,0.18960497457775136
360,water,0.5689655172413793,0.5310344827586206,0.5532774899496065,0.5479578754578756,0.53855618358432,0.49200327299238367
360,lick_or_not,0.5413793103448276,0.5379310344827586,0.5415647408692836,0.537481684981685,0.5220962126573409,0.5133874650515311
361,context,0.3310344827586207,0.31724137931034485,0.5742302295681221,0.5609561147598905,0.26703734335723533,0.25283568738714984
361,water,0.5793103448275863,0.5793103448275861,0.5872989213521318,0.5897069597069596,0.5569563919011251,0.5493469875573909
361,lick_or_not,0.5620689655172414,0.5517241379310345,0.5881308553634839,0.5887545787545788,0.5470217157315869,0.5254477200497805
362,context,0.33793103448275863,0.2896551724137931,0.6704893626776577,0.6706797007340486,0.2711935970650471,0.2178274227462868
362,water,0.5689655172413793,0.5586206896551724,0.5422787497876678,0.5286904761904762,0.5313439623257066,0.5246263828686032
362,lick_or_not,0.5465517241379311,0.5310344827586208,0.5457307313306342,0.5353571428571428,0.5242093925799713,0.5095676248563025
363,context,0.29137931034482756,0.2137931034482759,0.5591530938928662,0.5100457137573842,0.23000363351866,0.16677425803283927
363,water,0.543103448275862,0.5241379310344827,0.5887830530547534,0.5849633699633701,0.536628587253805,0.5069026965578688
363,lick_or_not,0.5293103448275863,0.5310344827586206,0.5751091032969473,0.5716300366300366,0.5194824779998453,0.5077904739558727
364,context,0.4275862068965517,0.3310344827586207,0.6799397945033662,0.6576476261470541,0.3868054256428389,0.31950898359673846
364,water,0.6758620689655173,0.6482758620689655,0.7086226714229092,0.7066758241758241,0.6656309387680979,0.6337226196040211
364,lick_or_not,0.6672413793103449,0.6551724137931034,0.7020118213064251,0.7009615384615384,0.6597701599020399,0.6428086603600816
365,context,0.33620689655172414,0.26206896551724135,0.6053886397830711,0.595664032446069,0.25973218850119206,0.19195304057373022
365,water,0.5637931034482758,0.5655172413793104,0.5487570777419173,0.5583516483516484,0.5314458189621296,0.5226942168013738
365,lick_or_not,0.5603448275862069,0.5586206896551724,0.544483614263495,0.5526373626373627,0.5332899269438964,0.5196021355250564
366,context,0.35344827586206895,0.2689655172413793,0.628193853543071,0.6385900489035501,0.29551032941481237,0.20786192951978483
366,water,0.6103448275862069,0.6,0.61864227676802,0.6229029304029303,0.6041316056461896,0.5930889634368336
366,lick_or_not,0.5948275862068966,0.6000000000000001,0.6117365023231409,0.6181410256410256,0.5910627197705601,0.5938083552215921
367,context,0.3879310344827586,0.32413793103448274,0.660268419280732,0.6435895643258343,0.31851449635847373,0.2502412989309541
367,water,0.6344827586206897,0.6344827586206897,0.6888649425287355,0.6823809523809524,0.6328818270318022,0.6314493826878361
367,lick_or_not,0.6310344827586206,0.6344827586206896,0.6870231515021659,0.6814285714285715,0.6284092958404399,0.630470739452942
368,context,0.27586206896551724,0.21379310344827585,0.5367420364015164,0.5054187197242117,0.21226931955510508,0.16400457511165314
368,water,0.4896551724137931,0.4413793103448276,0.5202107043768756,0.463040293040293,0.4427831633283924,0.39325021405761273
368,lick_or_not,0.503448275862069,0.4620689655172413,0.5143884823406992,0.4516117216117216,0.4473906652759167,0.4265151061884274
369,context,0.3120689655172414,0.24137931034482757,0.5681238657834443,0.5621416626216398,0.22807019373839324,0.17029956476833444
369,water,0.5948275862068966,0.5724137931034482,0.6042436017213069,0.6069505494505495,0.58025121927107,0.5585573459158488
369,lick_or_not,0.5810344827586207,0.5586206896551724,0.5980030817283843,0.6012362637362638,0.5565326740525033,0.5365447132388661
370,context,0.3120689655172414,0.26206896551724135,0.5945984143573829,0.5906896655340592,0.2593536469417086,0.19743512337755775
370,water,0.5172413793103449,0.45517241379310336,0.5484719862974916,0.5181959706959707,0.46443915507260203,0.40189214077480695
370,lick_or_not,0.5017241379310345,0.46206896551724147,0.5378858480569306,0.5305769230769231,0.4040581759381715,0.355991943976668
371,context,0.31551724137931036,0.30344827586206896,0.5650813000321288,0.5430243683979381,0.2500893043903024,0.2313871293021373
371,water,0.560344827586207,0.5448275862068965,0.6186957844969141,0.6211538461538462,0.5310140655620443,0.5097064358849821
371,lick_or_not,0.5724137931034482,0.5862068965517241,0.6138205229108967,0.6173443223443223,0.5536156301773991,0.5692022187016625
372,context,0.32758620689655177,0.22758620689655168,0.5974752569725054,0.5963768751589117,0.24009634069525734,0.15360366095750724
372,water,0.5206896551724138,0.4413793103448276,0.5271643734782855,0.4292765567765568,0.48774494709685207,0.4018893986079748
372,lick_or_not,0.5258620689655172,0.45517241379310347,0.531515940943675,0.4978479853479853,0.46321202644752174,0.38504813752197603
373,context,0.30517241379310345,0.29655172413793107,0.5960068734137896,0.5912588082525154,0.2601428855783663,0.2329762936966951
373,water,0.5172413793103449,0.5310344827586206,0.5158128786591926,0.5106135531135532,0.4989491781580536,0.5165868901213729
373,lick_or_not,0.506896551724138,0.4896551724137931,0.5089797414190872,0.5039468864468863,0.49751809322323365,0.48461910064969016
374,context,0.2862068965517242,0.24137931034482757,0.5568194595399467,0.5198174495857563,0.22184394308223937,0.16451551923463023
374,water,0.5189655172413793,0.5172413793103448,0.5601852952833928,0.5523351648351649,0.4890459349653546,0.48598662348208627
374,lick_or_not,0.5258620689655171,0.5103448275862069,0.5562556681916202,0.5466208791208792,0.49629344018688865,0.481549270613562
375,context,0.29655172413793107,0.2827586206896552,0.5577094705952274,0.5300347079820764,0.24175545969501572,0.23860239080428175
375,water,0.5551724137931033,0.5586206896551724,0.5575635581224165,0.5505677655677655,0.5142504876200666,0.5152717545639505
375,lick_or_not,0.5551724137931033,0.5517241379310345,0.5557183457242434,0.5467582417582417,0.5222698068247741,0.5106724903142483
376,context,0.29137931034482756,0.21379310344827585,0.541837441334134,0.5059602481169987,0.2291376012851966,0.16211931382924832
376,water,0.5379310344827586,0.4896551724137931,0.5353776683087027,0.5354120879120878,0.5022117222913247,0.45250037319002834
376,lick_or_not,0.5293103448275862,0.46206896551724147,0.5324100876751018,0.5306501831501831,0.48665818204595235,0.41860289811608276
377,context,0.2706896551724138,0.2206896551724138,0.5493876041548441,0.5322504548591505,0.23533306701698456,0.20103849389677064
377,water,0.5689655172413792,0.5586206896551724,0.601394244380273,0.5953113553113554,0.5516417067671288,0.5356073602920767
377,lick_or_not,0.5517241379310345,0.5448275862068965,0.6063285569371948,0.6000732600732601,0.5155219707831252,0.5019235413790768
378,context,0.3310344827586207,0.3241379310344828,0.5907128423072303,0.5633475990701392,0.28213894430487996,0.2731540153183155
378,water,0.5637931034482759,0.5724137931034482,0.614352598946832,0.6117673992673993,0.5414236725009853,0.5531761264519885
378,lick_or_not,0.55,0.5586206896551724,0.6170298905731852,0.6117673992673993,0.5318829080048177,0.5404165665428179
379,context,0.3120689655172414,0.2827586206896552,0.5408607904651136,0.5408227758130505,0.2502739878028616,0.21106125171460918
379,water,0.5775862068965518,0.5793103448275863,0.5518448842081424,0.5451556776556776,0.5568223556761255,0.5538652209798741
379,lick_or_not,0.5706896551724138,0.5724137931034482,0.5555420196635202,0.5470604395604395,0.5530875632581957,0.547968432088647
380,context,0.3293103448275862,0.2206896551724138,0.5858671888434474,0.5892320161404829,0.2618373176797264,0.1668448015811099
380,water,0.5844827586206895,0.5586206896551724,0.6236268472906403,0.6146703296703296,0.564858411626618,0.5321620702253915
380,lick_or_not,0.5896551724137931,0.5724137931034483,0.619411211678605,0.607051282051282,0.564080949930365,0.5415030937302873
381,context,0.3,0.1931034482758621,0.5420399723269084,0.5412156998226791,0.2323330235121312,0.1344035818990447
381,water,0.5155172413793103,0.44827586206896547,0.5198050789875998,0.43708791208791203,0.5045355083671316,0.4346233665632031
381,lick_or_not,0.5241379310344827,0.46896551724137936,0.5252746277511834,0.4285164835164835,0.4734918497657759,0.4177391621026131
382,context,0.2827586206896552,0.18620689655172412,0.5160938338421007,0.4500999699512285,0.18498228908577508,0.1096763667037151
382,water,0.5155172413793103,0.4413793103448276,0.5063173093256328,0.42750000000000005,0.5050589897147518,0.41872823664113507
382,lick_or_not,0.5172413793103449,0.46206896551724136,0.5066638133454113,0.428452380952381,0.4606571875404807,0.401415607985481
383,context,0.2827586206896552,0.1793103448275862,0.5161147278200999,0.4751990301841561,0.2002028149604187,0.12946291828574824
383,water,0.49827586206896546,0.5103448275862068,0.5274785544419908,0.528452380952381,0.4872751539668748,0.49319759627208226
383,lick_or_not,0.5051724137931034,0.5172413793103449,0.524502038869519,0.5236904761904763,0.4865053946689322,0.4955950743432699
384,context,0.34655172413793106,0.27586206896551724,0.592884002740169,0.5487826656562355,0.27266098011232454,0.19864858546417766
384,water,0.49827586206896557,0.393103448275862,0.512266505294151,0.38854395604395603,0.45426983513579533,0.3383176586189499
384,lick_or_not,0.5120689655172413,0.4,0.5184888676274616,0.3761630036630036,0.43334749636671777,0.30971297383273005
385,context,0.28793103448275864,0.2206896551724138,0.539866034319865,0.5079611834262865,0.2266856665745684,0.16892821011727074
385,water,0.49482758620689654,0.4896551724137931,0.513095238095238,0.5148351648351648,0.4775796370106947,0.46733818524436377
385,lick_or_not,0.49137931034482757,0.47586206896551725,0.5176609094634448,0.44150183150183153,0.45231940179468416,0.44027248588035084
386,context,0.29310344827586204,0.23448275862068968,0.5654086275558261,0.524052706700876,0.21128243815603548,0.15500018016070333
386,water,0.5568965517241379,0.5586206896551724,0.5846813600588867,0.5878021978021979,0.5068802802877646,0.5212542837225232
386,lick_or_not,0.5586206896551724,0.5034482758620691,0.5752822825721471,0.5801831501831503,0.5331109893960141,0.4753728086094256
387,context,0.31724137931034485,0.25517241379310346,0.5789829456807307,0.5495768365247771,0.23273220663638394,0.16703656316638063
387,water,0.5448275862068964,0.5517241379310345,0.6144175726176322,0.6153388278388279,0.5181004949413552,0.522758419589849
387,lick_or_not,0.5586206896551725,0.5172413793103448,0.6159608143880934,0.6172435897435897,0.5417113571333929,0.4954213599759304
388,context,0.3086206896551724,0.23448275862068968,0.5716231689838895,0.5242320970410215,0.2563344487446747,0.17836027041424343
388,water,0.48275862068965514,0.4206896551724138,0.4576538701092804,0.4148992673992674,0.43843999617194634,0.36639517596414145
388,lick_or_not,0.46551724137931033,0.38620689655172413,0.4570077499316724,0.4110897435897436,0.41799836729054596,0.34432833174524485
389,context,0.31896551724137934,0.3103448275862069,0.5803257746436999,0.5710817045908578,0.26189429272216086,0.26248457154745186
389,water,0.5603448275862069,0.5724137931034484,0.5814153360511861,0.5866300366300365,0.5530701217666643,0.5603624161945002
389,lick_or_not,0.5689655172413792,0.5931034482758621,0.5884865128418904,0.5913919413919414,0.5538398056724898,0.5807495740186652
390,context,0.27413793103448275,0.2206896551724138,0.5515934573420239,0.5363265872190357,0.19633355571540384,0.14503838815663547
390,water,0.5155172413793103,0.46206896551724136,0.5506217088500085,0.366456043956044,0.4689021365135956,0.3935307968115281
390,lick_or_not,0.5086206896551724,0.49655172413793097,0.5460333177408343,0.3750274725274726,0.4329411734934302,0.4162729986059019
391,context,0.2793103448275862,0.17931034482758623,0.5127707877627882,0.5160919418110494,0.19599809728807158,0.11078301205475476
391,water,0.5551724137931034,0.496551724137931,0.5492810429760488,0.4767673992673993,0.5220403676970445,0.45794211225081155
391,lick_or_not,0.5310344827586206,0.5172413793103449,0.5547699611389667,0.4881959706959707,0.4739878699726452,0.4464407392658081
392,context,0.3275862068965517,0.3172413793103448,0.6133663784638663,0.5998037278637967,0.26958773985673046,0.2693081589846365
392,water,0.5931034482758621,0.5931034482758621,0.6556231243983918,0.6556501831501831,0.5854723878439317,0.5849587627000978
392,lick_or_not,0.5965517241379311,0.5862068965517242,0.6568166976218432,0.6546978021978022,0.5872523983983908,0.5726361927261477
393,context,0.3,0.25517241379310346,0.5626177842102613,0.5388517720520009,0.25221305624779433,0.21031981664453664
393,water,0.5155172413793103,0.46206896551724147,0.5328165873959573,0.4383974358974358,0.4695325083430272,0.41086734199779357
393,lick_or_not,0.5155172413793103,0.4275862068965518,0.5284835180920722,0.4307783882783882,0.4613952093350929,0.37643881844338495
394,context,0.3137931034482759,0.26896551724137935,0.57211374622485,0.547860943531424,0.23664853943998154,0.19787687790441405
394,water,0.5448275862068966,0.5379310344827586,0.6170295424947625,0.6145421245421245,0.5276486634716819,0.5131704780934395
394,lick_or_not,0.5775862068965518,0.5724137931034483,0.6226228421978989,0.6212087912087912,0.5667079560769024,0.5567638629321758
395,context,0.28793103448275864,0.22758620689655173,0.5503502846326653,0.5059052935368725,0.24508473312337875,0.17785317679841006
395,water,0.5672413793103448,0.5999999999999999,0.5704650076439612,0.5659706959706959,0.5529930657105246,0.5735823965673437
395,lick_or_not,0.5448275862068965,0.5241379310344827,0.5649371367716738,0.563113553113553,0.5011439616829176,0.45857203864879875
396,context,0.32241379310344825,0.24137931034482757,0.5673087148540021,0.5373776734325934,0.24587171101483046,0.1865001934480353
396,water,0.6224137931034482,0.6275862068965516,0.592003850291603,0.5875000000000001,0.6196810254984533,0.6229651957238164
396,lick_or_not,0.6155172413793103,0.5862068965517242,0.5816464971857483,0.5789285714285715,0.6139435807870252,0.5820094636304677
397,context,0.29482758620689653,0.2206896551724138,0.5399018881251123,0.5282645282507983,0.2094654417423297,0.14793392396386032
397,water,0.5396551724137931,0.496551724137931,0.5851530207802503,0.5812454212454212,0.4661580432708708,0.4005620446660867
397,lick_or_not,0.5293103448275862,0.496551724137931,0.5515579063339843,0.5092307692307692,0.44463710362807396,0.39139252371118605
398,context,0.303448275862069,0.23448275862068962,0.5864334252860219,0.5474228984846834,0.22082727714764178,0.17832427958514913
398,water,0.5620689655172414,0.5586206896551724,0.613463493007191,0.6087271062271062,0.5466073260678371,0.5435438660061643
398,lick_or_not,0.5603448275862069,0.5586206896551724,0.6245810797575773,0.6211080586080586,0.5492279457966602,0.5465430904457274
399,context,0.37758620689655176,0.33103448275862074,0.6603648659973458,0.6524823372660901,0.3286919421815105,0.28503861172100736
399,water,0.6758620689655171,0.6758620689655171,0.7433996517750977,0.7500274725274727,0.6689674568409215,0.6600004679863481
399,lick_or_not,0.6637931034482758,0.6620689655172415,0.7423278893943781,0.7500274725274727,0.658851885353261,0.6471815389027181
400,context,0.30344827586206896,0.22758620689655168,0.546843436570826,0.503595394943221,0.24281064862253238,0.1533939197780342
400,water,0.5310344827586206,0.46206896551724136,0.531511805673518,0.46791208791208794,0.484849602966911,0.4004699375612857
400,lick_or_not,0.49827586206896546,0.4344827586206897,0.522183158474594,0.4187545787545788,0.45301081664446585,0.3765428448320517
401,context,0.30517241379310345,0.2689655172413793,0.5441666287921594,0.5214979263045625,0.2497513550594394,0.21871639937606954
401,water,0.5620689655172413,0.5586206896551724,0.564761621652228,0.5629395604395604,0.5605037532242086,0.545701652611433
401,lick_or_not,0.5620689655172413,0.5241379310344827,0.5570891597481581,0.5543681318681318,0.5575174722290297,0.5122646571273946
402,context,0.2982758620689655,0.26206896551724135,0.5431385691082488,0.5379924126852045,0.22647413367929917,0.2045651934798151
402,water,0.55,0.5655172413793104,0.5549492525904535,0.5543681318681318,0.5359575844172291,0.554167861593845
402,lick_or_not,0.5241379310344827,0.5310344827586206,0.5441834674960038,0.5419871794871794,0.516258345833571,0.5231374110378559
403,context,0.30689655172413793,0.26896551724137935,0.5506637332214664,0.5454359036590157,0.2401040831848995,0.19317449924901617
403,water,0.6034482758620691,0.5999999999999999,0.5710666157069249,0.5551556776556776,0.5972023432276444,0.5933818091982392
403,lick_or_not,0.5913793103448277,0.5793103448275863,0.566960502184541,0.5522985347985349,0.587182080866755,0.5754074863489914
404,context,0.27241379310344827,0.18620689655172415,0.5071393251698961,0.49481007690504253,0.186885103212825,0.10270862570712644
404,water,0.46896551724137925,0.46206896551724147,0.4602176405639544,0.45703296703296703,0.44510127970585767,0.4377457227184995
404,lick_or_not,0.496551724137931,0.49655172413793097,0.4499303641113707,0.4494139194139194,0.45272104092872106,0.4365384706848122
405,context,0.306896551724138,0.24137931034482757,0.5478905073383212,0.5223843526801193,0.22469946316623304,0.16753851338172338
405,water,0.5586206896551724,0.5655172413793104,0.6236962799388482,0.6239377289377289,0.5531318599225642,0.5453160885044264
405,lick_or_not,0.539655172413793,0.5310344827586206,0.6101930570597073,0.6106043956043956,0.4802754308783249,0.4581025006744186
406,context,0.39827586206896554,0.3586206896551724,0.6466873663347359,0.643721239033024,0.3475888560372655,0.3212058129408402
406,water,0.6482758620689657,0.6482758620689656,0.6407527886303154,0.6491208791208792,0.6351342738103345,0.6323273657289002
406,lick_or_not,0.6396551724137931,0.6344827586206896,0.6295182448149637,0.6376923076923078,0.6218124052119846,0.6137767519106262
407,context,0.3086206896551724,0.2206896551724138,0.5662883604200898,0.5391856403195076,0.26192792469578274,0.1879361781269496
407,water,0.5137931034482758,0.4482758620689656,0.5378144640733821,0.43379120879120875,0.4729939666794148,0.4055983401318087
407,lick_or_not,0.5275862068965518,0.45517241379310347,0.5472185067760191,0.5509706959706959,0.4804235301773521,0.403848390548805
408,context,0.38448275862068965,0.31724137931034485,0.6150309354273881,0.5603824251009606,0.3541568537362156,0.29082405307664194
408,water,0.5258620689655171,0.4137931034482758,0.5314696223316913,0.42167582417582417,0.4953463789002324,0.3652681430345036
408,lick_or_not,0.5241379310344827,0.4068965517241379,0.5278313379530972,0.42739010989010995,0.4965429525469438,0.35127591879963066
409,context,0.29137931034482756,0.23448275862068968,0.5765270959689432,0.5331808960807816,0.21755373346057932,0.16626560926598988
409,water,0.5172413793103449,0.393103448275862,0.5313354283449409,0.3645054945054945,0.4968646379399345,0.3779703845556213
409,lick_or_not,0.5206896551724138,0.4275862068965518,0.5311017143616816,0.36545787545787545,0.5037482601893923,0.41368469611348174
410,context,0.34827586206896555,0.2827586206896552,0.6437565114155446,0.6441548031805469,0.2894380270047964,0.22797793164452712
410,water,0.65,0.6275862068965516,0.7115853434120379,0.7147527472527473,0.6448852861037861,0.6182255162011754
410,lick_or_not,0.6465517241379309,0.6206896551724138,0.7051007095117428,0.7080860805860806,0.6423647527842816,0.6148421597377954
411,context,0.28448275862068967,0.27586206896551724,0.5320043309211987,0.49175451391984576,0.23197924746756468,0.20170864970053612
411,water,0.48793103448275865,0.46896551724137936,0.4506426589660834,0.45506410256410257,0.42442938505678035,0.3928482396058147
411,lick_or_not,0.5017241379310345,0.45517241379310347,0.44981009679724415,0.4531593406593407,0.4421828558989554,0.39053599362626457
412,context,0.3137931034482759,0.2551724137931034,0.5849382740627789,0.5703867962065903,0.23280583439027175,0.1844397720059526
412,water,0.5224137931034483,0.5172413793103449,0.581469126889757,0.5821336996336997,0.5108121376921304,0.4902021383474775
412,lick_or_not,0.5224137931034483,0.5310344827586206,0.5911639676793305,0.594514652014652,0.5047820148748355,0.5038151355287355
413,context,0.3379310344827587,0.2896551724137931,0.5884185591528389,0.5545849595992618,0.26309249557982944,0.2325146882891695
413,water,0.5931034482758621,0.5655172413793104,0.628086957137195,0.6346978021978021,0.5445844757160659,0.5160630516199791
413,lick_or_not,0.5758620689655173,0.5724137931034482,0.6340402109689872,0.638507326007326,0.5280410617386968,0.5283855961127233
414,context,0.31724137931034485,0.2482758620689655,0.554214297793875,0.5375506775832862,0.26759172042077856,0.18497218505604512
414,water,0.5137931034482758,0.5241379310344827,0.48613682690674354,0.48688644688644683,0.4709354012706067,0.48486740278822565
414,lick_or_not,0.503448275862069,0.5103448275862069,0.47383387730294313,0.47545787545787543,0.4714743062769654,0.48084676963193906
415,context,0.3275862068965517,0.2689655172413793,0.6022377123835669,0.5064053298595632,0.272284837651267,0.20876361354926254
415,water,0.5706896551724138,0.5724137931034482,0.6185121878715815,0.6271062271062271,0.5657391580324257,0.567017145273517
415,lick_or_not,0.5724137931034482,0.5724137931034482,0.6131694211647137,0.6242490842490842,0.5649367016469373,0.5638500624910361
416,context,0.32413793103448274,0.27586206896551724,0.5804230683761562,0.5018268315716827,0.2681394518425847,0.21770992752310142
416,water,0.5689655172413792,0.5379310344827586,0.5995490770624541,0.5915934065934065,0.5681605190070682,0.5370256192948073
416,lick_or_not,0.5741379310344827,0.5517241379310345,0.5945521187236213,0.5858791208791209,0.5716195948431444,0.5505541136241915
417,context,0.2862068965517241,0.2,0.47908803343143386,0.47782425513718413,0.2069303170101199,0.12815143578660398
417,water,0.5051724137931035,0.4413793103448276,0.5170006653077402,0.4315201465201465,0.48451914482052116,0.40292280211816534
417,lick_or_not,0.5172413793103449,0.44827586206896547,0.508085028973409,0.4372344322344322,0.4774034951041246,0.40112633920256424
418,context,0.2741379310344828,0.2,0.547202181693855,0.5122135229377791,0.21312835734217134,0.14412543781976714
418,water,0.5689655172413792,0.5379310344827586,0.5642312864503708,0.568470695970696,0.5480519229248616,0.5081130885242915
418,lick_or_not,0.5413793103448276,0.5172413793103449,0.5532817437293227,0.5560897435897436,0.4845526831391386,0.44965170953280487
419,context,0.3137931034482758,0.16551724137931034,0.5782792529628468,0.5715240332385642,0.2243394265255278,0.10146815869454548
419,water,0.4603448275862069,0.46896551724137925,0.46278523299926394,0.47197802197802197,0.4301578757881793,0.4384482942803782
419,lick_or_not,0.49827586206896546,0.46206896551724147,0.4567681345890776,0.4672161172161172,0.4126739078432863,0.37697040965544193
420,context,0.2655172413793104,0.23448275862068968,0.5038861079951313,0.5108114134149603,0.18564212681538064,0.14778872468527643
420,water,0.5206896551724138,0.44827586206896547,0.5202639289960931,0.47612637362637367,0.4812654373700248,0.3985755804993555
420,lick_or_not,0.5155172413793103,0.4,0.5202741734119252,0.46945970695970696,0.4479354109901649,0.32464973289281
421,context,0.30689655172413793,0.2137931034482759,0.5743806934391426,0.5734824594424136,0.2579720375648084,0.14406609912236043
421,water,0.6017241379310345,0.6068965517241379,0.6096021601268331,0.6096062271062271,0.582431322980255,0.5829103775836292
421,lick_or_not,0.5775862068965517,0.5724137931034483,0.5997252750166797,0.6000824175824176,0.5640486381908995,0.5548578957274609
422,context,0.28103448275862075,0.17241379310344826,0.5354524559307702,0.46631677183736675,0.19211002153200268,0.10739463601532569
422,water,0.5155172413793103,0.4344827586206897,0.5236629437744182,0.40762820512820513,0.5031961083786431,0.42639168302961405
422,lick_or_not,0.5344827586206897,0.4068965517241379,0.5236072557095595,0.4009615384615385,0.5118306088618788,0.3818636806305472
423,context,0.3431034482758621,0.2827586206896552,0.605225614556784,0.5783666858186309,0.2713896386594339,0.20581514168640108
423,water,0.6155172413793103,0.613793103448276,0.6354614687730026,0.6356227106227107,0.606796069628239,0.5948561494462169
423,lick_or_not,0.6017241379310345,0.6068965517241379,0.6386169630125416,0.6403846153846156,0.5953731421983033,0.595225226360247
424,context,0.29310344827586204,0.22758620689655173,0.5338979863530465,0.5062174408352897,0.22783869108097318,0.15256968741313873
424,water,0.5310344827586206,0.4206896551724138,0.5545837579978484,0.40984432234432233,0.5081695655541203,0.3873917622657005
424,lick_or_not,0.5241379310344827,0.4413793103448276,0.5560196769559482,0.41174908424908424,0.4531362681384432,0.346060703126813
425,context,0.2775862068965517,0.17241379310344826,0.5230802502107091,0.4420894116054298,0.19737289088573498,0.10975887279176813
425,water,0.5241379310344827,0.4137931034482759,0.49785232999263923,0.3721703296703297,0.5111720436584911,0.3839372951952146
425,lick_or_not,0.5275862068965518,0.3793103448275862,0.49411443267876665,0.3635989010989011,0.5016813987844577,0.3196799994559494
426,context,0.3,0.24137931034482757,0.5446996369899141,0.5592437194765569,0.22558474729589104,0.17449177669825966
426,water,0.5293103448275862,0.5379310344827586,0.5521570834041108,0.5608882783882784,0.5071953719766301,0.5118484298520596
426,lick_or_not,0.5482758620689656,0.5172413793103449,0.5611928862847175,0.568507326007326,0.5130652539426607,0.467450694626418
427,context,0.3017241379310345,0.2137931034482759,0.5660790056467648,0.5541682970601736,0.22714658823428993,0.13336645650353346
427,water,0.5189655172413794,0.44827586206896547,0.5129790923503765,0.41966117216117216,0.5044076419724931,0.4282557052301782
427,lick_or_not,0.5258620689655172,0.40689655172413797,0.515520105307708,0.41585164835164834,0.4913532789622003,0.370945769265402
428,context,0.28620689655172415,0.18620689655172415,0.5546690137441861,0.4293258054556682,0.1946339645652178,0.1101908196228683
428,water,0.539655172413793,0.46206896551724136,0.5672592152199762,0.48977106227106226,0.5043631284765009,0.4183994698895484
428,lick_or_not,0.5534482758620689,0.5103448275862069,0.5942536160631733,0.5926282051282051,0.5009371365944826,0.4595212692512094
429,context,0.29655172413793107,0.2068965517241379,0.5597779886602593,0.5156432897130838,0.20859465367719704,0.13022331494508696
429,water,0.55,0.5448275862068966,0.5944353377498444,0.5896336996336996,0.5343576509894831,0.5200693335806398
429,lick_or_not,0.5603448275862069,0.5241379310344827,0.5856924147972462,0.581062271062271,0.530053884778522,0.500487979587704
430,context,0.3258620689655173,0.2137931034482759,0.5565907189509948,0.5505111750060262,0.259056300451275,0.16238652790376928
430,water,0.55,0.5379310344827586,0.5294940830077572,0.5267124542124542,0.510239614825432,0.5007813121303125
430,lick_or_not,0.5499999999999999,0.5655172413793104,0.5303274460158336,0.528617216117216,0.49548127224173316,0.512631260127512
